,PRODUCT,NOART,QTY,ENROUTE,MODE,AV3MT01,AV6MT01,POSPRO,Month,Sale,filename,LABO,Frequency,Product Type,Comments
208,DIAMICRON 60MR 30TABS,42485,15382,9600,7,2677,2861,0,2018-06-01 00:00:00,3469,2018-06-25 00:00:00,139661,43,Anti-diabetic,Available
209,DIAMICRON 60MR 30TABS,42485,15382,9600,7,2677,2861,0,2018-05-01 00:00:00,2521,2018-06-25 00:00:00,139661,43,Anti-diabetic,Available
210,DIAMICRON 60MR 30TABS,42485,15382,9600,7,2677,2861,0,2018-04-01 00:00:00,2135,2018-06-25 00:00:00,139661,43,Anti-diabetic,Available
211,DIAMICRON 60MR 30TABS,42485,15382,9600,7,2677,2861,0,2018-03-01 00:00:00,3375,2018-06-25 00:00:00,139661,43,Anti-diabetic,Available
212,DIAMICRON 60MR 30TABS,42485,15382,9600,7,2677,2861,0,2018-02-01 00:00:00,2844,2018-06-25 00:00:00,139661,43,Anti-diabetic,Available
213,DIAMICRON 60MR 30TABS,42485,15382,9600,7,2677,2861,0,2018-01-01 00:00:00,3588,2018-06-25 00:00:00,139661,43,Anti-diabetic,Available
214,DIAMICRON 60MR 30TABS,42485,15382,9600,7,2677,2861,0,2017-12-01 00:00:00,2702,2018-06-25 00:00:00,139661,43,Anti-diabetic,Available
215,SEVEN SEAS LIQ 100ML,802,129,0,3,677,655,0,2016-03-01 00:00:00,1133,2016-03-29 00:00:00,103030,42,Multivitamin,Available
216,SEVEN SEAS LIQ 100ML,802,129,0,3,677,655,0,2016-02-01 00:00:00,1039,2016-03-29 00:00:00,103030,42,Multivitamin,Available
217,SEVEN SEAS LIQ 100ML,802,129,0,3,677,655,0,2016-01-01 00:00:00,609,2016-03-29 00:00:00,103030,42,Multivitamin,Available
218,SEVEN SEAS LIQ 100ML,802,0,0,3,785,700,1,2015-11-01 00:00:00,853,2016-05-26 00:00:00,103030,42,Multivitamin,Available
219,SEVEN SEAS LIQ 100ML,802,0,0,3,439,558,1,2015-12-01 00:00:00,383,2016-06-27 00:00:00,103030,42,Multivitamin,Available
220,SEVEN SEAS LIQ 100ML,802,0,0,3,4253,2588,0,2016-01-01 00:00:00,609,2016-07-26 00:00:00,103030,42,Multivitamin,Available
221,SEVEN SEAS LIQ 100ML,802,0,72,3,12667,6726,0,2016-02-01 00:00:00,1039,2016-08-29 00:00:00,103030,42,Multivitamin,Available
222,SEVEN SEAS LIQ 100ML,802,25251,25000,3,12914,6677,0,2016-04-01 00:00:00,196,2016-09-27 00:00:00,103030,42,Multivitamin,Available
223,SEVEN SEAS LIQ 100ML,802,25251,25000,3,12914,6677,0,2016-03-01 00:00:00,1121,2016-09-27 00:00:00,103030,42,Multivitamin,Available
224,SEVEN SEAS LIQ 100ML,802,34097,0,3,16419,14543,0,2016-05-01 00:00:00,0,2016-11-29 00:00:00,103030,42,Multivitamin,Available
225,SEVEN SEAS LIQ 100ML,802,50970,0,3,23942,18428,0,2016-06-01 00:00:00,12562,2016-12-28 00:00:00,103030,42,Multivitamin,Available
226,SEVEN SEAS LIQ 100ML,802,458,0,3,633,448,0,2015-12-01 00:00:00,371,2016-12-29 00:00:00,103030,42,Multivitamin,Available
227,SEVEN SEAS LIQ 100ML,802,458,0,3,633,448,0,2015-11-01 00:00:00,853,2016-12-29 00:00:00,103030,42,Multivitamin,Available
228,SEVEN SEAS LIQ 100ML,802,458,0,3,633,448,0,2015-10-01 00:00:00,577,2016-12-29 00:00:00,103030,42,Multivitamin,Available
229,SEVEN SEAS LIQ 100ML,802,458,0,3,633,448,0,2015-09-01 00:00:00,469,2016-12-29 00:00:00,103030,42,Multivitamin,Available
230,SEVEN SEAS LIQ 100ML,802,458,0,3,633,448,0,2015-08-01 00:00:00,284,2016-12-29 00:00:00,103030,42,Multivitamin,Available
231,SEVEN SEAS LIQ 100ML,802,458,0,3,633,448,0,2015-07-01 00:00:00,299,2016-12-29 00:00:00,103030,42,Multivitamin,Available
232,SEVEN SEAS LIQ 100ML,802,458,0,3,633,448,0,2015-06-01 00:00:00,207,2016-12-29 00:00:00,103030,42,Multivitamin,Available
233,SEVEN SEAS LIQ 100ML,802,38359,0,3,13866,11339,0,2016-07-01 00:00:00,25438,2017-01-30 00:00:00,103030,42,Multivitamin,Available
234,SEVEN SEAS LIQ 100ML,802,29704,0,3,14052,15236,0,2016-09-01 00:00:00,36206,2017-02-27 00:00:00,103030,42,Multivitamin,Available
235,SEVEN SEAS LIQ 100ML,802,29704,0,3,14052,15236,0,2016-08-01 00:00:00,743,2017-02-27 00:00:00,103030,42,Multivitamin,Available
236,SEVEN SEAS LIQ 100ML,802,3409,0,3,12487,13177,0,2016-10-01 00:00:00,12308,2017-04-25 00:00:00,103030,42,Multivitamin,Available
237,SEVEN SEAS LIQ 100ML,802,32910,0,3,11748,12900,0,2016-11-01 00:00:00,23313,2017-05-31 00:00:00,103030,42,Multivitamin,Available
238,SEVEN SEAS LIQ 100ML,802,27483,0,3,9254,9562,0,2016-12-01 00:00:00,5978,2017-06-27 00:00:00,103030,42,Multivitamin,Available
239,SEVEN SEAS LIQ 100ML,802,13591,0,3,6554,9520,0,2017-01-01 00:00:00,12866,2017-07-27 00:00:00,103030,42,Multivitamin,Available
240,SEVEN SEAS LIQ 100ML,802,7530,0,3,7567,9657,0,2017-02-01 00:00:00,10764,2017-08-24 00:00:00,103030,42,Multivitamin,Available
241,SEVEN SEAS LIQ 100ML,802,7037,5489,3,9870,9562,0,2017-03-01 00:00:00,13830,2017-09-25 00:00:00,103030,42,Multivitamin,Available
242,SEVEN SEAS LIQ 100ML,802,8627,0,3,9741,8147,0,2017-04-01 00:00:00,10650,2017-10-30 00:00:00,103030,42,Multivitamin,Available
243,SEVEN SEAS LIQ 100ML,802,6495,3300,3,8198,7882,0,2017-05-01 00:00:00,3283,2017-11-27 00:00:00,103030,42,Multivitamin,Available
244,SEVEN SEAS LIQ 100ML,802,1136,0,3,7598,9478,0,2017-06-01 00:00:00,5729,2017-12-27 00:00:00,103030,42,Multivitamin,Available
245,SEVEN SEAS LIQ 100ML,802,1760,1320,3,6755,8248,0,2017-07-01 00:00:00,13688,2018-01-29 00:00:00,103030,42,Multivitamin,Available
246,SEVEN SEAS LIQ 100ML,802,2864,2200,3,5759,6979,0,2017-08-01 00:00:00,10193,2018-02-27 00:00:00,103030,42,Multivitamin,Available
247,SEVEN SEAS LIQ 100ML,802,3604,2200,3,6755,8218,0,2017-09-01 00:00:00,5342,2018-03-27 00:00:00,103030,42,Multivitamin,Available
248,SEVEN SEAS LIQ 100ML,802,10225,0,3,7627,7191,0,2017-10-01 00:00:00,9060,2018-04-23 00:00:00,103030,42,Multivitamin,Available
249,SEVEN SEAS LIQ 100ML,802,7755,3740,3,9158,7459,0,2017-11-01 00:00:00,8393,2018-05-24 00:00:00,103030,42,Multivitamin,Available
250,SEVEN SEAS LIQ 100ML,802,14773,0,3,10930,8683,0,2018-06-01 00:00:00,11901,2018-06-25 00:00:00,103030,42,Multivitamin,Available
251,SEVEN SEAS LIQ 100ML,802,14773,0,3,10930,8683,0,2018-05-01 00:00:00,15738,2018-06-25 00:00:00,103030,42,Multivitamin,Available
252,SEVEN SEAS LIQ 100ML,802,14773,0,3,10930,8683,0,2018-04-01 00:00:00,10668,2018-06-25 00:00:00,103030,42,Multivitamin,Available
253,SEVEN SEAS LIQ 100ML,802,14773,0,3,10930,8683,0,2018-03-01 00:00:00,6385,2018-06-25 00:00:00,103030,42,Multivitamin,Available
254,SEVEN SEAS LIQ 100ML,802,14773,0,3,10930,8683,0,2018-02-01 00:00:00,10422,2018-06-25 00:00:00,103030,42,Multivitamin,Available
255,SEVEN SEAS LIQ 100ML,802,14773,0,3,10930,8683,0,2018-01-01 00:00:00,6073,2018-06-25 00:00:00,103030,42,Multivitamin,Available
256,SEVEN SEAS LIQ 100ML,802,14773,0,3,10930,8683,0,2017-12-01 00:00:00,2811,2018-06-25 00:00:00,103030,42,Multivitamin,Available
343,KONAKION AMPOULES 10MG/1ML 5'S,10126,1499,0,7,160,207,0,2016-05-01 00:00:00,151,2016-05-26 00:00:00,326645,43,Vitamin K,Available
344,KONAKION AMPOULES 10MG/1ML 5'S,10126,1499,0,7,160,207,0,2016-04-01 00:00:00,45,2016-05-26 00:00:00,326645,43,Vitamin K,Available
345,KONAKION AMPOULES 10MG/1ML 5'S,10126,1499,0,7,160,207,0,2016-03-01 00:00:00,162,2016-05-26 00:00:00,326645,43,Vitamin K,Available
346,KONAKION AMPOULES 10MG/1ML 5'S,10126,1499,0,7,160,207,0,2016-02-01 00:00:00,274,2016-05-26 00:00:00,326645,43,Vitamin K,Available
347,KONAKION AMPOULES 10MG/1ML 5'S,10126,1499,0,7,160,207,0,2016-01-01 00:00:00,144,2016-05-26 00:00:00,326645,43,Vitamin K,Available
348,KONAKION AMPOULES 10MG/1ML 5'S,10126,1392,0,7,128,220,0,2015-12-01 00:00:00,516,2016-06-27 00:00:00,326645,43,Vitamin K,Available
349,KONAKION AMPOULES 10MG/1ML 5'S,10126,782,1200,7,114,154,0,2016-01-01 00:00:00,144,2016-07-26 00:00:00,326645,43,Vitamin K,Available
350,KONAKION AMPOULES 10MG/1ML 5'S,10126,34,1200,7,296,228,0,2016-02-01 00:00:00,274,2016-08-29 00:00:00,326645,43,Vitamin K,Available
351,KONAKION AMPOULES 10MG/1ML 5'S,10126,11,2500,7,482,305,0,2016-04-01 00:00:00,45,2016-09-27 00:00:00,326645,43,Vitamin K,Available
352,KONAKION AMPOULES 10MG/1ML 5'S,10126,11,2500,7,482,305,0,2016-03-01 00:00:00,162,2016-09-27 00:00:00,326645,43,Vitamin K,Available
353,KONAKION AMPOULES 10MG/1ML 5'S,10126,580,3600,7,490,393,0,2016-05-01 00:00:00,177,2016-11-29 00:00:00,326645,43,Vitamin K,Available
354,KONAKION AMPOULES 10MG/1ML 5'S,10126,312,3300,7,572,527,0,2016-06-01 00:00:00,121,2016-12-28 00:00:00,326645,43,Vitamin K,Available
355,KONAKION AMPOULES 10MG/1ML 5'S,10126,2202,0,7,96,242,0,2015-12-01 00:00:00,516,2016-12-29 00:00:00,326645,43,Vitamin K,Available
356,KONAKION AMPOULES 10MG/1ML 5'S,10126,2202,0,7,96,242,0,2015-11-01 00:00:00,99,2016-12-29 00:00:00,326645,43,Vitamin K,Available
357,KONAKION AMPOULES 10MG/1ML 5'S,10126,2202,0,7,96,242,0,2015-10-01 00:00:00,126,2016-12-29 00:00:00,326645,43,Vitamin K,Available
358,KONAKION AMPOULES 10MG/1ML 5'S,10126,2202,0,7,96,242,0,2015-09-01 00:00:00,62,2016-12-29 00:00:00,326645,43,Vitamin K,Available
359,KONAKION AMPOULES 10MG/1ML 5'S,10126,2202,0,7,96,242,0,2015-08-01 00:00:00,688,2016-12-29 00:00:00,326645,43,Vitamin K,Available
360,KONAKION AMPOULES 10MG/1ML 5'S,10126,2202,0,7,96,242,0,2015-07-01 00:00:00,228,2016-12-29 00:00:00,326645,43,Vitamin K,Available
361,KONAKION AMPOULES 10MG/1ML 5'S,10126,2202,0,7,96,242,0,2015-06-01 00:00:00,251,2016-12-29 00:00:00,326645,43,Vitamin K,Available
362,KONAKION AMPOULES 10MG/1ML 5'S,10126,3250,0,7,734,519,0,2016-07-01 00:00:00,591,2017-01-30 00:00:00,326645,43,Vitamin K,Available
363,KONAKION AMPOULES 10MG/1ML 5'S,10126,3235,0,7,517,504,0,2016-09-01 00:00:00,23,2017-02-27 00:00:00,326645,43,Vitamin K,Available
364,KONAKION AMPOULES 10MG/1ML 5'S,10126,3235,0,7,517,504,0,2016-08-01 00:00:00,735,2017-02-27 00:00:00,326645,43,Vitamin K,Available
365,KONAKION AMPOULES 10MG/1ML 5'S,10126,2503,0,7,47,390,0,2016-10-01 00:00:00,713,2017-04-25 00:00:00,326645,43,Vitamin K,Available
366,KONAKION AMPOULES 10MG/1ML 5'S,10126,1829,0,7,59,288,0,2016-11-01 00:00:00,980,2017-05-31 00:00:00,326645,43,Vitamin K,Available
367,KONAKION AMPOULES 10MG/1ML 5'S,10126,1531,0,7,280,238,0,2016-12-01 00:00:00,508,2017-06-27 00:00:00,326645,43,Vitamin K,Available
368,KONAKION AMPOULES 10MG/1ML 5'S,10126,405,0,7,354,201,0,2017-01-01 00:00:00,64,2017-07-27 00:00:00,326645,43,Vitamin K,Available
369,KONAKION AMPOULES 10MG/1ML 5'S,10126,277,0,7,706,382,0,2017-02-01 00:00:00,13,2017-08-24 00:00:00,326645,43,Vitamin K,Available
370,KONAKION AMPOULES 10MG/1ML 5'S,10126,105,0,7,528,404,0,2017-03-01 00:00:00,65,2017-09-25 00:00:00,326645,43,Vitamin K,Available
371,KONAKION AMPOULES 10MG/1ML 5'S,10126,8,0,7,483,419,3,2017-04-01 00:00:00,98,2017-10-30 00:00:00,326645,43,Vitamin K,Available
372,KONAKION AMPOULES 10MG/1ML 5'S,10126,0,0,7,115,411,3,2017-11-01 00:00:00,8,2017-11-27 00:00:00,326645,43,Vitamin K,Available
373,KONAKION AMPOULES 10MG/1ML 5'S,10126,0,0,7,115,411,3,2017-10-01 00:00:00,51,2017-11-27 00:00:00,326645,43,Vitamin K,Available
374,KONAKION AMPOULES 10MG/1ML 5'S,10126,0,0,7,115,411,3,2017-09-01 00:00:00,151,2017-11-27 00:00:00,326645,43,Vitamin K,Available
375,KONAKION AMPOULES 10MG/1ML 5'S,10126,0,0,7,115,411,3,2017-08-01 00:00:00,144,2017-11-27 00:00:00,326645,43,Vitamin K,Available
376,KONAKION AMPOULES 10MG/1ML 5'S,10126,0,0,7,115,411,3,2017-07-01 00:00:00,1155,2017-11-27 00:00:00,326645,43,Vitamin K,Available
377,KONAKION AMPOULES 10MG/1ML 5'S,10126,0,0,7,115,411,3,2017-06-01 00:00:00,286,2017-11-27 00:00:00,326645,43,Vitamin K,Available
378,KONAKION AMPOULES 10MG/1ML 5'S,10126,0,0,7,115,411,3,2017-05-01 00:00:00,677,2017-11-27 00:00:00,326645,43,Vitamin K,Available
379,KONAKION AMPOULES 10MG/1ML 5'S,10126,0,0,7,0,0,3,2018-06-01 00:00:00,0,2018-06-25 00:00:00,326645,43,Vitamin K,Available
380,KONAKION AMPOULES 10MG/1ML 5'S,10126,0,0,7,0,0,3,2018-05-01 00:00:00,0,2018-06-25 00:00:00,326645,43,Vitamin K,Available
381,KONAKION AMPOULES 10MG/1ML 5'S,10126,0,0,7,0,0,3,2018-04-01 00:00:00,0,2018-06-25 00:00:00,326645,43,Vitamin K,Available
382,KONAKION AMPOULES 10MG/1ML 5'S,10126,0,0,7,0,0,3,2018-03-01 00:00:00,0,2018-06-25 00:00:00,326645,43,Vitamin K,Available
383,KONAKION AMPOULES 10MG/1ML 5'S,10126,0,0,7,0,0,3,2018-02-01 00:00:00,0,2018-06-25 00:00:00,326645,43,Vitamin K,Available
384,KONAKION AMPOULES 10MG/1ML 5'S,10126,0,0,7,0,0,3,2018-01-01 00:00:00,0,2018-06-25 00:00:00,326645,43,Vitamin K,Available
385,KONAKION AMPOULES 10MG/1ML 5'S,10126,0,0,7,0,0,3,2017-12-01 00:00:00,0,2018-06-25 00:00:00,326645,43,Vitamin K,Available
386,"KONAKION 2MG/0,2ML AMP 5'S",10127,0,5490,7,700,1135,0,2016-05-01 00:00:00,0,2016-05-26 00:00:00,326645,43,Vitamin K,Available
387,"KONAKION 2MG/0,2ML AMP 5'S",10127,0,5490,7,700,1135,0,2016-04-01 00:00:00,8,2016-05-26 00:00:00,326645,43,Vitamin K,Available
388,"KONAKION 2MG/0,2ML AMP 5'S",10127,0,5490,7,700,1135,0,2016-03-01 00:00:00,526,2016-05-26 00:00:00,326645,43,Vitamin K,Available
389,"KONAKION 2MG/0,2ML AMP 5'S",10127,0,5490,7,700,1135,0,2016-02-01 00:00:00,1565,2016-05-26 00:00:00,326645,43,Vitamin K,Available
390,"KONAKION 2MG/0,2ML AMP 5'S",10127,0,5490,7,700,1135,0,2016-01-01 00:00:00,2424,2016-05-26 00:00:00,326645,43,Vitamin K,Available
391,"KONAKION 2MG/0,2ML AMP 5'S",10127,2390,3000,7,178,1018,0,2015-12-01 00:00:00,1587,2016-06-27 00:00:00,326645,43,Vitamin K,Available
392,"KONAKION 2MG/0,2ML AMP 5'S",10127,157,3000,7,203,854,0,2016-01-01 00:00:00,2424,2016-07-26 00:00:00,326645,43,Vitamin K,Available
393,"KONAKION 2MG/0,2ML AMP 5'S",10127,2985,0,7,811,755,0,2016-02-01 00:00:00,1565,2016-08-29 00:00:00,326645,43,Vitamin K,Available
394,"KONAKION 2MG/0,2ML AMP 5'S",10127,1,6010,7,1735,957,0,2016-04-01 00:00:00,8,2016-09-27 00:00:00,326645,43,Vitamin K,Available
395,"KONAKION 2MG/0,2ML AMP 5'S",10127,1,6010,7,1735,957,0,2016-03-01 00:00:00,526,2016-09-27 00:00:00,326645,43,Vitamin K,Available
396,"KONAKION 2MG/0,2ML AMP 5'S",10127,0,12010,7,1018,914,0,2016-05-01 00:00:00,0,2016-11-29 00:00:00,326645,43,Vitamin K,Available
397,"KONAKION 2MG/0,2ML AMP 5'S",10127,3035,6000,7,1021,1378,0,2016-06-01 00:00:00,600,2016-12-28 00:00:00,326645,43,Vitamin K,Available
398,"KONAKION 2MG/0,2ML AMP 5'S",10127,4518,0,7,368,329,0,2015-12-01 00:00:00,1582,2016-12-29 00:00:00,326645,43,Vitamin K,Available
399,"KONAKION 2MG/0,2ML AMP 5'S",10127,4518,0,7,368,329,0,2015-11-01 00:00:00,702,2016-12-29 00:00:00,326645,43,Vitamin K,Available
400,"KONAKION 2MG/0,2ML AMP 5'S",10127,4518,0,7,368,329,0,2015-10-01 00:00:00,268,2016-12-29 00:00:00,326645,43,Vitamin K,Available
401,"KONAKION 2MG/0,2ML AMP 5'S",10127,4518,0,7,368,329,0,2015-09-01 00:00:00,133,2016-12-29 00:00:00,326645,43,Vitamin K,Available
402,"KONAKION 2MG/0,2ML AMP 5'S",10127,4518,0,7,368,329,0,2015-08-01 00:00:00,278,2016-12-29 00:00:00,326645,43,Vitamin K,Available
403,"KONAKION 2MG/0,2ML AMP 5'S",10127,4518,0,7,368,329,0,2015-07-01 00:00:00,279,2016-12-29 00:00:00,326645,43,Vitamin K,Available
404,"KONAKION 2MG/0,2ML AMP 5'S",10127,4518,0,7,368,329,0,2015-06-01 00:00:00,313,2016-12-29 00:00:00,326645,43,Vitamin K,Available
405,"KONAKION 2MG/0,2ML AMP 5'S",10127,6389,0,7,992,1364,0,2016-07-01 00:00:00,1832,2017-01-30 00:00:00,326645,43,Vitamin K,Available
406,"KONAKION 2MG/0,2ML AMP 5'S",10127,6023,0,7,1202,1110,0,2016-09-01 00:00:00,281,2017-02-27 00:00:00,326645,43,Vitamin K,Available
407,"KONAKION 2MG/0,2ML AMP 5'S",10127,6023,0,7,1202,1110,0,2016-08-01 00:00:00,2773,2017-02-27 00:00:00,326645,43,Vitamin K,Available
408,"KONAKION 2MG/0,2ML AMP 5'S",10127,3001,0,7,1331,1162,0,2016-10-01 00:00:00,0,2017-04-25 00:00:00,326645,43,Vitamin K,Available
409,"KONAKION 2MG/0,2ML AMP 5'S",10127,2913,0,7,1130,1166,3,2016-11-01 00:00:00,2782,2017-05-31 00:00:00,326645,43,Vitamin K,Available
410,"KONAKION 2MG/0,2ML AMP 5'S",10127,1183,0,7,1549,973,3,2017-01-01 00:00:00,630,2017-06-27 00:00:00,326645,43,Vitamin K,Available
411,"KONAKION 2MG/0,2ML AMP 5'S",10127,1183,0,7,1549,973,3,2016-12-01 00:00:00,194,2017-06-27 00:00:00,326645,43,Vitamin K,Available
412,"KONAKION 2MG/0,2ML AMP 5'S",10127,13,0,7,716,923,3,2017-03-01 00:00:00,2997,2017-08-24 00:00:00,326645,43,Vitamin K,Available
413,"KONAKION 2MG/0,2ML AMP 5'S",10127,13,0,7,716,923,3,2017-02-01 00:00:00,366,2017-08-24 00:00:00,326645,43,Vitamin K,Available
414,"KONAKION 2MG/0,2ML AMP 5'S",10127,0,0,7,103,362,3,2017-04-01 00:00:00,26,2017-10-30 00:00:00,326645,43,Vitamin K,Available
415,"KONAKION 2MG/0,2ML AMP 5'S",10127,0,0,7,0,358,3,2017-11-01 00:00:00,0,2017-11-27 00:00:00,326645,43,Vitamin K,Available
416,"KONAKION 2MG/0,2ML AMP 5'S",10127,0,0,7,0,358,3,2017-10-01 00:00:00,0,2017-11-27 00:00:00,326645,43,Vitamin K,Available
417,"KONAKION 2MG/0,2ML AMP 5'S",10127,0,0,7,0,358,3,2017-09-01 00:00:00,13,2017-11-27 00:00:00,326645,43,Vitamin K,Available
418,"KONAKION 2MG/0,2ML AMP 5'S",10127,0,0,7,0,358,3,2017-08-01 00:00:00,-13,2017-11-27 00:00:00,326645,43,Vitamin K,Available
419,"KONAKION 2MG/0,2ML AMP 5'S",10127,0,0,7,0,358,3,2017-07-01 00:00:00,310,2017-11-27 00:00:00,326645,43,Vitamin K,Available
420,"KONAKION 2MG/0,2ML AMP 5'S",10127,0,0,7,0,358,3,2017-06-01 00:00:00,215,2017-11-27 00:00:00,326645,43,Vitamin K,Available
421,"KONAKION 2MG/0,2ML AMP 5'S",10127,0,0,7,0,358,3,2017-05-01 00:00:00,1623,2017-11-27 00:00:00,326645,43,Vitamin K,Available
422,"KONAKION 2MG/0,2ML AMP 5'S",10127,0,0,7,0,0,3,2018-06-01 00:00:00,0,2018-06-25 00:00:00,326645,43,Vitamin K,Available
423,"KONAKION 2MG/0,2ML AMP 5'S",10127,0,0,7,0,0,3,2018-05-01 00:00:00,0,2018-06-25 00:00:00,326645,43,Vitamin K,Available
424,"KONAKION 2MG/0,2ML AMP 5'S",10127,0,0,7,0,0,3,2018-04-01 00:00:00,0,2018-06-25 00:00:00,326645,43,Vitamin K,Available
425,"KONAKION 2MG/0,2ML AMP 5'S",10127,0,0,7,0,0,3,2018-03-01 00:00:00,0,2018-06-25 00:00:00,326645,43,Vitamin K,Available
426,"KONAKION 2MG/0,2ML AMP 5'S",10127,0,0,7,0,0,3,2018-02-01 00:00:00,0,2018-06-25 00:00:00,326645,43,Vitamin K,Available
427,"KONAKION 2MG/0,2ML AMP 5'S",10127,0,0,7,0,0,3,2018-01-01 00:00:00,0,2018-06-25 00:00:00,326645,43,Vitamin K,Available
428,"KONAKION 2MG/0,2ML AMP 5'S",10127,0,0,7,0,0,3,2017-12-01 00:00:00,0,2018-06-25 00:00:00,326645,43,Vitamin K,Available
515,NEORECORMON 2000IU SYR /1   UP,13513,0,0,7,0,34,1,2016-05-01 00:00:00,0,2016-05-26 00:00:00,326645,43,Anti-anaemic,Available
516,NEORECORMON 2000IU SYR /1   UP,13513,0,0,7,0,34,1,2016-04-01 00:00:00,0,2016-05-26 00:00:00,326645,43,Anti-anaemic,Available
517,NEORECORMON 2000IU SYR /1   UP,13513,0,0,7,0,34,1,2016-03-01 00:00:00,0,2016-05-26 00:00:00,326645,43,Anti-anaemic,Available
518,NEORECORMON 2000IU SYR /1   UP,13513,0,0,7,0,34,1,2016-02-01 00:00:00,0,2016-05-26 00:00:00,326645,43,Anti-anaemic,Available
519,NEORECORMON 2000IU SYR /1   UP,13513,0,0,7,0,34,1,2016-01-01 00:00:00,0,2016-05-26 00:00:00,326645,43,Anti-anaemic,Available
520,NEORECORMON 2000IU SYR /1   UP,13513,1200,0,7,0,8,1,2015-12-01 00:00:00,50,2016-06-27 00:00:00,326645,43,Anti-anaemic,Available
521,NEORECORMON 2000IU SYR /1   UP,13513,1146,0,7,0,0,0,2016-01-01 00:00:00,0,2016-07-26 00:00:00,326645,43,Anti-anaemic,Available
522,NEORECORMON 2000IU SYR /1   UP,13513,1021,0,7,31,16,0,2016-02-01 00:00:00,0,2016-08-29 00:00:00,326645,43,Anti-anaemic,Available
523,NEORECORMON 2000IU SYR /1   UP,13513,898,0,7,61,31,0,2016-04-01 00:00:00,0,2016-09-27 00:00:00,326645,43,Anti-anaemic,Available
524,NEORECORMON 2000IU SYR /1   UP,13513,898,0,7,61,31,0,2016-03-01 00:00:00,0,2016-09-27 00:00:00,326645,43,Anti-anaemic,Available
525,NEORECORMON 2000IU SYR /1   UP,13513,823,0,7,158,95,0,2016-05-01 00:00:00,0,2016-11-29 00:00:00,326645,43,Anti-anaemic,Available
526,NEORECORMON 2000IU SYR /1   UP,13513,613,0,7,285,173,0,2016-06-01 00:00:00,0,2016-12-28 00:00:00,326645,43,Anti-anaemic,Available
527,NEORECORMON 2000IU SYR /1   UP,13513,0,0,7,266,260,0,2015-12-01 00:00:00,50,2016-12-29 00:00:00,326645,43,Anti-anaemic,Available
528,NEORECORMON 2000IU SYR /1   UP,13513,0,0,7,266,260,0,2015-11-01 00:00:00,156,2016-12-29 00:00:00,326645,43,Anti-anaemic,Available
529,NEORECORMON 2000IU SYR /1   UP,13513,0,0,7,266,260,0,2015-10-01 00:00:00,170,2016-12-29 00:00:00,326645,43,Anti-anaemic,Available
530,NEORECORMON 2000IU SYR /1   UP,13513,0,0,7,266,260,0,2015-09-01 00:00:00,472,2016-12-29 00:00:00,326645,43,Anti-anaemic,Available
531,NEORECORMON 2000IU SYR /1   UP,13513,0,0,7,266,260,0,2015-08-01 00:00:00,260,2016-12-29 00:00:00,326645,43,Anti-anaemic,Available
532,NEORECORMON 2000IU SYR /1   UP,13513,0,0,7,266,260,0,2015-07-01 00:00:00,290,2016-12-29 00:00:00,326645,43,Anti-anaemic,Available
533,NEORECORMON 2000IU SYR /1   UP,13513,0,0,7,266,260,0,2015-06-01 00:00:00,215,2016-12-29 00:00:00,326645,43,Anti-anaemic,Available
534,NEORECORMON 2000IU SYR /1   UP,13513,445,0,7,299,144,0,2016-07-01 00:00:00,94,2017-01-30 00:00:00,326645,43,Anti-anaemic,Available
535,NEORECORMON 2000IU SYR /1   UP,13513,234,0,7,261,210,0,2016-09-01 00:00:00,167,2017-02-27 00:00:00,326645,43,Anti-anaemic,Available
536,NEORECORMON 2000IU SYR /1   UP,13513,234,0,7,261,210,0,2016-08-01 00:00:00,89,2017-02-27 00:00:00,326645,43,Anti-anaemic,Available
537,NEORECORMON 2000IU SYR /1   UP,13513,44,0,7,157,228,0,2016-10-01 00:00:00,219,2017-04-25 00:00:00,326645,43,Anti-anaemic,Available
538,NEORECORMON 2000IU SYR /1   UP,13513,0,0,7,136,199,0,2016-11-01 00:00:00,470,2017-05-31 00:00:00,326645,43,Anti-anaemic,Available
539,NEORECORMON 2000IU SYR /1   UP,13513,0,0,7,75,127,1,2016-12-01 00:00:00,209,2017-06-27 00:00:00,326645,43,Anti-anaemic,Available
540,NEORECORMON 2000IU SYR /1   UP,13513,584,0,7,27,92,1,2017-01-01 00:00:00,105,2017-07-27 00:00:00,326645,43,Anti-anaemic,Available
541,NEORECORMON 2000IU SYR /1   UP,13513,117,0,7,161,149,0,2017-02-01 00:00:00,219,2017-08-24 00:00:00,326645,43,Anti-anaemic,Available
542,NEORECORMON 2000IU SYR /1   UP,13513,2715,0,7,181,128,0,2017-03-01 00:00:00,146,2017-09-25 00:00:00,326645,43,Anti-anaemic,Available
543,NEORECORMON 2000IU SYR /1   UP,13513,2185,0,7,368,197,0,2017-04-01 00:00:00,43,2017-10-30 00:00:00,326645,43,Anti-anaemic,Available
544,NEORECORMON 2000IU SYR /1   UP,13513,3194,0,7,395,278,0,2017-05-01 00:00:00,37,2017-11-27 00:00:00,326645,43,Anti-anaemic,Available
545,NEORECORMON 2000IU SYR /1   UP,13513,3050,0,7,568,391,0,2017-06-01 00:00:00,0,2017-12-27 00:00:00,326645,43,Anti-anaemic,Available
546,NEORECORMON 2000IU SYR /1   UP,13513,2980,0,7,432,400,0,2017-07-01 00:00:00,446,2018-01-29 00:00:00,326645,43,Anti-anaemic,Available
